Image1_Path,Image1_Name,Image2_Path,Image2_Name,Reconstruction_Type,Winner,Labeler_Name,Notes,Created_At,Brightness_1,Brightness_2,Confidence,canonical_type,pair_id,resolved_img1,resolved_img2,type_idx,confidence_weight
Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,161_RR220204A_504C_1810.bmp,Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp,160_RR220204A_501C_1809-02.bmp,(√13 x √13),tie,AJ,,2025-12-12T00:07:09.648751,,,,(√13 x √13),Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp || Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/161_RR220204A_504C_1810.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/160_RR220204A_501C_1809-02.bmp,3,1.0
Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,080_RR220204A_301C_1718.bmp,Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp,076_RR220204A_299C_1713.bmp,(√13 x √13),tie,AJ,,2025-12-12T00:09:31.398149,,,,(√13 x √13),Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp || Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/080_RR220204A_301C_1718.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/076_RR220204A_299C_1713.bmp,3,1.0
Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,111_RR220411A_536C_1546.bmp,Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,175_RR220411A_765C_1645.bmp,(√13 x √13),not_apply,Jiangang,,2026-01-05T15:49:28.098935,302.0,335.0,Confident,(√13 x √13),Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp || Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,3,1.0
Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,111_RR220411A_536C_1546.bmp,Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,175_RR220411A_765C_1645.bmp,(1 x 1),tie,Jiangang,,2026-01-05T15:49:29.047838,302.0,335.0,Confident,(1 x 1),Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp || Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,0,1.0
Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,111_RR220411A_536C_1546.bmp,Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,175_RR220411A_765C_1645.bmp,Twinned(2 x 1),not_apply,Jiangang,,2026-01-05T15:49:30.061380,302.0,335.0,Confident,Twinned(2 x 1),Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp || Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,1,1.0
Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,111_RR220411A_536C_1546.bmp,Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,175_RR220411A_765C_1645.bmp,HTR,not_apply,Jiangang,,2026-01-05T15:49:30.891749,302.0,335.0,Confident,HTR,Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp || Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/111_RR220411A_536C_1546.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/175_RR220411A_765C_1645.bmp,4,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,(√13 x √13),tie,HL,,2026-01-06T21:50:10.897096,303.0,293.0,Confident,(√13 x √13),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,3,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,Twinned(2 x 1),not_apply,HL,,2026-01-06T21:50:11.763434,303.0,293.0,Confident,Twinned(2 x 1),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,1,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,c(6 x 2),tie,HL,,2026-01-06T21:50:12.689583,303.0,293.0,Confident,c(6 x 2),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,2,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,HTR,not_apply,HL,,2026-01-06T21:50:13.592211,303.0,293.0,Confident,HTR,Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,4,1.0
Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,267_RR220411A_953C_1800.bmp,Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,271_RR220411A_951C_1811.bmp,(1 x 1),tie,HL,,2026-01-06T21:50:14.498986,303.0,293.0,Confident,(1 x 1),Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp || Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/267_RR220411A_953C_1800.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/271_RR220411A_951C_1811.bmp,0,1.0
Trajectories/2022-04-11/258_RR220411A_932C_1751.bmp,258_RR220411A_932C_1751.bmp,Trajectories/2022-04-11/246_RR220411A_915C_1741.bmp,246_RR220411A_915C_1741.bmp,(√13 x √13),tie,AJ,,2025-12-06 01:22:11,,,,(√13 x √13),Trajectories/2022-04-11/246_RR220411A_915C_1741.bmp || Trajectories/2022-04-11/258_RR220411A_932C_1751.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/258_RR220411A_932C_1751.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/246_RR220411A_915C_1741.bmp,3,1.0
Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,213_RR220204A_668C_1847.bmp,Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,209_RR220204A_637C_1845.bmp,(√13 x √13),tie,HL,,2026-01-05T23:22:59.774545,274.0,280.0,Confident,(√13 x √13),Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp || Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,3,1.0
Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,213_RR220204A_668C_1847.bmp,Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,209_RR220204A_637C_1845.bmp,HTR,not_apply,HL,,2026-01-05T23:23:00.787403,274.0,280.0,Confident,HTR,Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp || Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,4,1.0
Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,213_RR220204A_668C_1847.bmp,Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,209_RR220204A_637C_1845.bmp,(1 x 1),tie,HL,,2026-01-05T23:23:01.841026,274.0,280.0,Confident,(1 x 1),Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp || Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,0,1.0
Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,213_RR220204A_668C_1847.bmp,Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,209_RR220204A_637C_1845.bmp,c(6 x 2),not_apply,HL,,2026-01-05T23:23:02.901547,274.0,280.0,Confident,c(6 x 2),Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp || Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,2,1.0
Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,213_RR220204A_668C_1847.bmp,Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,209_RR220204A_637C_1845.bmp,Twinned(2 x 1),tie,HL,,2026-01-05T23:23:04.075496,274.0,280.0,Confident,Twinned(2 x 1),Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp || Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/213_RR220204A_668C_1847.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-04/209_RR220204A_637C_1845.bmp,1,1.0
Trajectories/2022-04-11/443_RR220411A_303C_2007.bmp,443_RR220411A_303C_2007.bmp,Trajectories/2022-04-11/397_RR220411A_528C_1948.bmp,397_RR220411A_528C_1948.bmp,(√13 x √13),tie,AJ,,2025-12-12T00:18:11.173158,,,,(√13 x √13),Trajectories/2022-04-11/397_RR220411A_528C_1948.bmp || Trajectories/2022-04-11/443_RR220411A_303C_2007.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/443_RR220411A_303C_2007.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/397_RR220411A_528C_1948.bmp,3,1.0
Trajectories/2022-04-11/332_RR220411A_756C_1911.bmp,332_RR220411A_756C_1911.bmp,Trajectories/2022-04-11/320_RR220411A_824C_1901.bmp,320_RR220411A_824C_1901.bmp,(√13 x √13),tie,AJ,,2025-12-06 01:22:26,,,,(√13 x √13),Trajectories/2022-04-11/320_RR220411A_824C_1901.bmp || Trajectories/2022-04-11/332_RR220411A_756C_1911.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/332_RR220411A_756C_1911.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/320_RR220411A_824C_1901.bmp,3,1.0
